Date,City,Temperature_C,Humidity_%,Wind_Speed_km_h,Precipitation_mm,Condition
2025-04-14,Dubai,28.3,46,21.7,5.2,Rainy
2025-04-14,Doha,17.9,21,27.0,0.0,Partly Cloudy
2025-04-14,Cairo,25.7,32,19.1,7.17,Sunny
2025-04-14,London,39.5,61,17.6,0.43,Cloudy
2025-04-14,New York,33.5,87,26.5,9.38,Stormy
2025-04-14,Tokyo,18.8,82,31.3,4.76,Rainy
2025-04-14,Paris,7.8,73,38.6,6.49,Rainy
2025-04-14,Sydney,22.1,80,29.8,6.94,Partly Cloudy
2025-04-14,Toronto,37.3,34,37.0,1.68,Stormy
2025-04-14,Berlin,22.6,47,13.8,0.0,Cloudy
2025-04-14,Mumbai,14.9,57,1.3,0.26,Rainy
2025-04-14,Singapore,17.7,60,34.0,0.0,Windy
2025-04-15,Riyadh,12.7,57,22.5,8.2,Stormy
2025-04-15,Jeddah,34.2,43,15.5,7.65,Stormy
2025-04-15,Dammam,31.9,79,10.8,2.32,Windy
2025-04-15,Dubai,42.1,51,38.8,0.0,Sunny
2025-04-15,Doha,25.1,51,14.6,1.14,Foggy
2025-04-15,Cairo,36.8,28,39.8,0.6,Rainy
2025-04-15,London,34.3,63,24.2,0.0,Stormy
2025-04-15,New York,18.1,45,16.3,0.0,Cloudy
2025-04-15,Tokyo,43.8,89,7.7,0.0,Windy
2025-04-15,Paris,42.5,47,8.0,6.21,Foggy
2025-04-15,Sydney,12.2,48,37.4,1.38,Windy
2025-04-15,Toronto,32.8,69,39.2,8.58,Stormy
2025-04-15,Berlin,6.1,34,20.0,0.0,Sunny
2025-04-15,Mumbai,33.1,67,7.8,1.75,Sunny
2025-04-15,Singapore,29.4,41,35.5,0.0,Partly Cloudy
2025-04-16,Riyadh,6.9,36,11.7,5.28,Cloudy
2025-04-16,Jeddah,33.2,92,17.9,6.38,Cloudy
2025-04-16,Dammam,15.8,38,13.8,5.72,Rainy
2025-04-16,Dubai,40.0,74,24.2,0.52,Windy
2025-04-16,Doha,37.4,53,15.0,7.68,Cloudy
2025-04-16,Cairo,21.3,41,4.4,0.0,Windy
2025-04-16,London,22.3,31,19.5,3.63,Cloudy
2025-04-16,New York,11.6,38,9.5,3.35,Rainy
2025-04-16,Tokyo,31.6,95,21.5,0.59,Stormy
2025-04-16,Paris,22.7,91,21.8,2.32,Foggy
2025-04-16,Sydney,41.2,21,20.1,5.95,Rainy
2025-04-16,Toronto,44.4,62,20.1,4.08,Stormy
2025-04-16,Berlin,34.6,83,6.2,0.0,Foggy
2025-04-16,Mumbai,41.7,23,36.4,7.9,Foggy
2025-04-16,Singapore,23.9,76,6.4,5.57,Rainy
2025-04-17,Riyadh,30.9,90,37.4,2.93,Windy
2025-04-17,Jeddah,36.8,84,2.8,8.68,Sunny
2025-04-17,Dammam,10.7,72,19.8,1.8,Cloudy
2025-04-17,Dubai,40.3,65,18.6,2.56,Windy
2025-04-17,Doha,8.6,32,21.4,7.69,Stormy
2025-04-17,Cairo,44.0,56,30.7,0.0,Stormy
2025-04-17,London,38.3,73,4.8,2.4,Cloudy
2025-04-17,New York,24.3,71,0.0,0.0,Windy
2025-04-17,Tokyo,20.9,74,21.5,0.0,Windy
2025-04-17,Paris,10.0,24,0.3,7.13,Rainy
2025-04-17,Sydney,38.3,50,38.6,5.35,Stormy
2025-04-17,Toronto,27.1,24,12.8,1.55,Cloudy
2025-04-17,Berlin,41.8,69,15.2,0.26,Sunny
2025-04-17,Mumbai,10.2,36,35.2,0.71,Windy
2025-04-17,Singapore,33.4,70,17.2,0.0,Rainy
2025-04-18,Riyadh,44.0,53,2.7,1.17,Sunny
2025-04-18,Jeddah,42.2,27,0.8,0.99,Windy
2025-04-18,Dammam,16.8,83,14.4,1.71,Rainy
2025-04-18,Dubai,27.4,85,12.6,3.67,Foggy
2025-04-18,Doha,25.5,61,3.7,0.0,Stormy
2025-04-18,Cairo,36.3,87,21.6,3.67,Partly Cloudy
2025-04-18,London,38.5,41,24.6,0.0,Sunny
2025-04-18,New York,22.2,90,3.8,6.86,Sunny
2025-04-18,Tokyo,36.9,49,12.3,8.62,Sunny
2025-04-18,Paris,10.5,48,15.8,4.72,Foggy
2025-04-18,Sydney,30.2,58,27.2,3.07,Partly Cloudy
2025-04-18,Toronto,14.6,49,19.5,3.9,Windy
2025-04-18,Berlin,19.9,75,12.3,0.0,Stormy
2025-04-18,Mumbai,42.2,21,18.7,10.83,Windy
2025-04-18,Singapore,44.1,76,24.9,0.45,Windy
2025-04-19,Riyadh,27.0,39,31.3,9.44,Cloudy
2025-04-19,Jeddah,27.8,71,28.8,3.92,Windy
2025-04-19,Dammam,6.7,47,21.0,1.48,Foggy
2025-04-19,Dubai,32.1,61,25.0,0.49,Sunny
2025-04-19,Doha,14.7,80,15.4,4.99,Sunny
2025-04-19,Cairo,42.6,54,11.6,3.67,Cloudy
2025-04-19,London,34.9,77,35.8,0.0,Cloudy
2025-04-19,New York,33.0,20,15.5,7.09,Windy
2025-04-19,Tokyo,12.6,68,6.2,0.0,Stormy
2025-04-19,Paris,24.3,23,6.0,0.47,Rainy
2025-04-19,Sydney,21.0,52,35.9,3.7,Stormy
2025-04-19,Toronto,42.4,50,0.1,3.61,Sunny
2025-04-19,Berlin,21.8,20,18.3,0.0,Stormy
2025-04-19,Mumbai,20.9,35,1.6,0.0,Foggy
2025-04-19,Singapore,11.4,39,3.9,1.8,Stormy
2025-04-20,Riyadh,37.8,86,6.9,3.0,Windy
2025-04-20,Jeddah,38.6,84,28.8,11.24,Cloudy
2025-04-20,Dammam,26.4,35,28.3,7.06,Rainy
2025-04-20,Dubai,9.5,87,16.2,0.82,Partly Cloudy
2025-04-20,Doha,27.4,84,4.4,9.23,Stormy
2025-04-20,Cairo,40.6,37,35.2,1.32,Partly Cloudy
2025-04-20,London,11.3,57,37.3,0.0,Foggy
2025-04-20,New York,17.1,22,37.6,0.0,Cloudy
2025-04-20,Tokyo,31.7,30,3.7,1.89,Sunny
2025-04-20,Paris,29.9,64,23.5,9.19,Partly Cloudy
2025-04-20,Sydney,35.3,38,28.4,1.45,Sunny
2025-04-20,Toronto,11.4,41,14.6,3.48,Windy
2025-04-20,Berlin,40.9,89,5.4,0.0,Foggy
2025-04-20,Mumbai,16.8,29,32.2,1.56,Rainy
2025-04-20,Singapore,11.6,44,3.3,0.0,Cloudy
2025-04-21,Riyadh,19.0,56,17.1,3.29,Foggy
2025-04-21,Jeddah,23.2,66,1.5,0.0,Cloudy
2025-04-21,Dammam,42.2,39,27.5,5.52,Partly Cloudy
2025-04-21,Dubai,19.9,81,9.6,0.0,Partly Cloudy
2025-04-21,Doha,8.8,25,31.0,3.25,Foggy
2025-04-21,Cairo,41.7,34,15.5,0.0,Sunny
2025-04-21,London,41.8,57,31.7,4.1,Stormy
2025-04-21,New York,28.0,83,12.2,2.52,Rainy
2025-04-21,Tokyo,16.1,61,17.8,0.0,Sunny
2025-04-21,Paris,23.4,82,18.1,5.91,Windy
2025-04-21,Sydney,16.7,89,25.9,7.26,Stormy
2025-04-21,Toronto,44.5,86,39.1,4.47,Foggy
2025-04-21,Berlin,42.0,79,13.2,0.0,Cloudy
2025-04-21,Mumbai,41.7,33,11.0,3.87,Stormy
2025-04-21,Singapore,17.6,70,35.6,7.71,Foggy
2025-04-22,Riyadh,38.2,53,14.9,0.0,Cloudy
2025-04-22,Jeddah,42.7,68,22.4,0.5,Sunny
2025-04-22,Dammam,37.7,26,34.6,0.0,Foggy
2025-04-22,Dubai,38.7,57,10.3,0.0,Windy
2025-04-22,Doha,17.3,86,7.9,2.73,Stormy
2025-04-22,Cairo,40.4,60,18.0,6.17,Rainy
2025-04-22,London,10.7,53,2.0,3.13,Cloudy
2025-04-22,New York,13.5,83,33.1,9.89,Partly Cloudy
2025-04-22,Tokyo,44.1,32,35.0,0.0,Partly Cloudy
2025-04-22,Paris,29.0,74,5.9,10.09,Windy
2025-04-22,Sydney,33.7,20,7.2,0.0,Sunny
2025-04-22,Toronto,35.8,69,3.1,0.0,Cloudy
2025-04-22,Berlin,17.2,88,29.8,9.63,Rainy
2025-04-22,Mumbai,39.7,20,0.7,0.0,Windy
2025-04-22,Singapore,10.8,35,14.0,4.52,Windy
2025-04-23,Riyadh,28.0,36,4.5,0.0,Foggy
2025-04-23,Jeddah,20.7,36,22.7,1.38,Cloudy
2025-04-23,Dammam,41.2,64,36.1,9.39,Rainy
2025-04-23,Dubai,37.0,68,9.2,0.0,Rainy
2025-04-23,Doha,17.5,46,38.3,2.3,Stormy
2025-04-23,Cairo,7.7,72,19.7,7.21,Windy
2025-04-23,London,26.9,57,29.0,4.83,Foggy
2025-04-23,New York,31.2,41,1.5,6.22,Partly Cloudy
2025-04-23,Tokyo,44.8,74,12.4,2.19,Sunny
2025-04-23,Paris,8.0,72,22.2,4.57,Partly Cloudy
2025-04-23,Sydney,41.4,39,25.0,2.94,Stormy
2025-04-23,Toronto,38.1,72,9.5,12.13,Windy
2025-04-23,Berlin,30.2,49,6.7,9.12,Rainy
2025-04-23,Mumbai,7.8,22,9.6,0.0,Sunny
2025-04-23,Singapore,11.9,34,24.6,0.0,Cloudy
2025-04-24,Riyadh,5.5,92,21.1,0.0,Partly Cloudy
2025-04-24,Jeddah,37.3,83,31.2,3.32,Windy
2025-04-24,Dammam,12.2,37,37.4,0.0,Windy
2025-04-24,Dubai,9.1,80,33.4,7.52,Stormy
2025-04-24,Doha,8.0,53,28.5,2.31,Foggy
2025-04-24,Cairo,11.1,83,18.8,2.38,Stormy
2025-04-24,London,38.0,72,11.5,0.96,Foggy
2025-04-24,New York,25.8,42,12.0,11.47,Windy
2025-04-24,Tokyo,9.1,83,27.3,0.0,Partly Cloudy
2025-04-24,Paris,8.8,44,0.8,2.59,Cloudy
2025-04-24,Sydney,17.6,79,24.2,1.41,Stormy
2025-04-24,Toronto,25.2,22,35.2,8.3,Rainy
2025-04-24,Berlin,6.3,45,26.0,0.0,Stormy
2025-04-24,Mumbai,20.1,31,3.6,0.0,Foggy
2025-04-24,Singapore,31.0,86,28.2,3.08,Stormy
2025-04-25,Riyadh,29.5,94,8.3,6.76,Foggy
2025-04-25,Jeddah,12.0,50,21.9,0.21,Cloudy
2025-04-25,Dammam,39.5,32,38.5,0.24,Stormy
2025-04-25,Dubai,12.5,52,29.0,5.36,Sunny
2025-04-25,Doha,20.6,26,34.0,0.0,Partly Cloudy
2025-04-25,Cairo,20.4,35,38.0,0.0,Partly Cloudy
2025-04-25,London,31.6,70,7.6,3.98,Stormy
2025-04-25,New York,32.6,73,27.3,4.24,Stormy
2025-04-25,Tokyo,11.2,66,30.3,5.1,Partly Cloudy
2025-04-25,Paris,32.4,56,19.4,0.0,Foggy
2025-04-25,Sydney,38.7,38,23.1,0.0,Foggy
2025-04-25,Toronto,14.6,62,39.2,0.0,Stormy
2025-04-25,Berlin,36.8,61,9.3,4.58,Stormy
2025-04-25,Mumbai,23.5,40,39.7,9.46,Cloudy
2025-04-25,Singapore,31.2,89,13.7,0.0,Sunny
2025-04-26,Riyadh,35.4,40,15.6,0.0,Cloudy
2025-04-26,Jeddah,30.5,68,26.4,21.37,Partly Cloudy
2025-04-26,Dammam,20.1,67,34.5,7.91,Partly Cloudy
2025-04-26,Dubai,31.7,49,39.8,2.48,Sunny
2025-04-26,Doha,40.0,91,20.5,0.3,Foggy
2025-04-26,Cairo,43.9,33,10.4,0.59,Cloudy
2025-04-26,London,21.0,62,33.5,2.03,Rainy
2025-04-26,New York,28.6,89,21.0,7.84,Foggy
2025-04-26,Tokyo,21.7,70,8.7,0.0,Partly Cloudy
2025-04-26,Paris,44.8,54,2.0,3.33,Sunny
2025-04-26,Sydney,12.8,42,37.9,7.21,Windy
2025-04-26,Toronto,18.6,53,9.1,0.67,Windy
2025-04-26,Berlin,16.5,47,39.1,1.78,Partly Cloudy
2025-04-26,Mumbai,14.3,39,0.1,1.15,Cloudy
2025-04-26,Singapore,22.1,77,5.1,2.36,Foggy
2025-04-27,Riyadh,44.8,37,18.6,0.0,Stormy
2025-04-27,Jeddah,35.1,65,7.3,0.0,Stormy
2025-04-27,Dammam,5.5,93,24.7,3.06,Sunny
2025-04-27,Dubai,36.5,30,35.6,2.47,Cloudy
2025-04-27,Doha,6.8,23,17.5,0.0,Foggy
2025-04-27,Cairo,15.5,69,29.6,3.99,Foggy
2025-04-27,London,23.4,39,21.1,0.0,Windy
2025-04-27,New York,25.2,38,1.4,10.33,Rainy
2025-04-27,Tokyo,8.8,94,3.2,9.39,Partly Cloudy
2025-04-27,Paris,22.2,38,14.7,2.99,Sunny
2025-04-27,Sydney,22.7,31,29.9,0.0,Stormy
2025-04-27,Toronto,34.3,75,2.2,0.0,Partly Cloudy
2025-04-27,Berlin,29.2,81,33.2,2.54,Partly Cloudy
2025-04-27,Mumbai,32.4,77,37.0,8.29,Rainy
2025-04-27,Singapore,8.4,83,39.1,5.4,Rainy
2025-04-28,Riyadh,31.2,76,12.5,8.04,Stormy
2025-04-28,Jeddah,14.0,68,2.3,0.0,Stormy
2025-04-28,Dammam,32.5,46,0.4,6.89,Sunny
2025-04-28,Dubai,39.8,58,10.2,0.0,Stormy
2025-04-28,Doha,14.8,25,19.7,0.68,Rainy
2025-04-28,Cairo,34.0,66,35.0,1.14,Stormy
2025-04-28,London,13.6,67,2.2,0.0,Sunny
2025-04-28,New York,14.3,72,33.4,6.36,Partly Cloudy
2025-04-28,Tokyo,31.6,51,36.4,0.0,Windy
2025-04-28,Paris,7.3,93,33.4,0.0,Rainy
2025-04-28,Sydney,6.1,40,26.2,4.87,Stormy
2025-04-28,Toronto,14.5,63,29.8,0.0,Partly Cloudy
2025-04-28,Berlin,10.1,89,15.4,0.0,Sunny
2025-04-28,Mumbai,9.3,88,39.5,0.0,Stormy
2025-04-28,Singapore,36.9,87,27.8,2.23,Windy
2025-04-29,Riyadh,32.6,49,15.7,0.0,Sunny
2025-04-29,Jeddah,14.4,25,7.9,1.2,Foggy
2025-04-29,Dammam,12.4,93,22.0,0.0,Stormy
2025-04-29,Dubai,25.8,64,30.1,5.9,Cloudy
2025-04-29,Doha,12.0,46,24.1,1.74,Sunny
2025-04-29,Cairo,44.9,34,38.8,6.35,Cloudy
2025-04-29,London,15.8,27,15.5,0.0,Sunny
2025-04-29,New York,15.3,28,11.2,4.95,Sunny
2025-04-29,Tokyo,15.1,23,12.5,6.26,Sunny
2025-04-29,Paris,34.7,83,13.0,5.65,Partly Cloudy
2025-04-29,Sydney,42.8,94,18.4,4.21,Windy
2025-04-29,Toronto,42.1,84,24.3,5.3,Rainy
2025-04-29,Berlin,20.8,49,29.0,0.0,Sunny
2025-04-29,Mumbai,25.8,84,17.0,4.57,Rainy
2025-04-29,Singapore,30.3,70,29.1,0.0,Cloudy
2025-04-30,Riyadh,22.8,91,2.0,7.16,Cloudy
2025-04-30,Jeddah,13.6,35,12.3,0.0,Partly Cloudy
2025-04-30,Dammam,13.1,41,9.5,0.0,Windy
2025-04-30,Dubai,40.9,80,20.8,2.7,Rainy
2025-04-30,Doha,26.9,39,20.2,8.22,Foggy
2025-04-30,Cairo,9.3,77,27.1,4.81,Windy
2025-04-30,London,22.3,28,11.0,0.0,Rainy
2025-04-30,New York,38.6,54,22.1,0.0,Cloudy
2025-04-30,Tokyo,38.3,80,10.7,1.25,Partly Cloudy
2025-04-30,Paris,27.2,65,13.1,0.0,Cloudy
2025-04-30,Sydney,38.7,91,21.2,6.15,Rainy
2025-04-30,Toronto,44.5,76,28.0,5.58,Foggy
2025-04-30,Berlin,30.8,30,29.6,7.04,Cloudy
2025-04-30,Mumbai,36.4,43,15.1,5.87,Stormy
2025-04-30,Singapore,34.8,22,6.2,0.0,Sunny
2025-05-01,Riyadh,24.7,32,34.2,0.0,Stormy
2025-05-01,Jeddah,21.7,90,31.0,3.47,Partly Cloudy
2025-05-01,Dammam,40.9,60,0.2,9.74,Rainy
2025-05-01,Dubai,42.2,61,6.9,10.83,Rainy
2025-05-01,Doha,34.3,44,13.0,0.27,Sunny
2025-05-01,Cairo,11.4,62,1.0,0.0,Partly Cloudy
2025-05-01,London,20.2,26,3.0,10.77,Stormy
2025-05-01,New York,6.8,26,19.7,0.0,Stormy
2025-05-01,Tokyo,16.6,83,23.1,6.2,Windy
2025-05-01,Paris,28.1,83,8.3,0.0,Rainy
2025-05-01,Sydney,33.7,20,26.9,7.74,Foggy
2025-05-01,Toronto,25.0,63,38.3,0.0,Cloudy
2025-05-01,Berlin,22.0,41,18.6,6.58,Rainy
2025-05-01,Mumbai,37.2,44,10.3,0.41,Partly Cloudy
2025-05-01,Singapore,35.8,22,10.6,0.0,Windy
2025-05-02,Riyadh,13.5,94,1.9,2.8,Foggy
2025-05-02,Jeddah,14.8,32,15.2,0.0,Partly Cloudy
2025-05-02,Dammam,44.6,86,17.6,4.52,Stormy
2025-05-02,Dubai,35.3,91,39.1,0.16,Partly Cloudy
2025-05-02,Doha,24.1,87,37.7,2.88,Windy
2025-05-02,Cairo,10.5,90,6.5,6.22,Stormy
2025-05-02,London,14.6,41,16.0,0.0,Cloudy
2025-05-02,New York,11.1,79,31.1,1.73,Cloudy
2025-05-02,Tokyo,41.4,79,31.6,0.0,Stormy
2025-05-02,Paris,15.5,23,36.4,0.0,Stormy
2025-05-02,Sydney,12.7,69,27.6,2.18,Partly Cloudy
2025-05-02,Toronto,35.0,73,27.5,7.45,Partly Cloudy
2025-05-02,Berlin,33.6,56,6.6,10.17,Stormy
2025-05-02,Mumbai,5.9,39,14.6,0.0,Sunny
2025-05-02,Singapore,27.8,70,17.8,0.53,Sunny
2025-05-03,Riyadh,44.3,58,5.1,0.0,Sunny
2025-05-03,Jeddah,39.0,83,13.6,0.0,Foggy
2025-05-03,Dammam,24.6,80,27.9,0.0,Stormy
2025-05-03,Dubai,35.8,81,3.5,0.0,Sunny
2025-05-03,Doha,13.1,37,28.4,5.47,Cloudy
2025-05-03,Cairo,31.6,38,14.5,1.37,Sunny
2025-05-03,London,42.9,27,26.8,0.0,Rainy
2025-05-03,New York,33.6,54,5.0,3.98,Cloudy
2025-05-03,Tokyo,43.5,26,0.6,3.78,Foggy
2025-05-03,Paris,31.1,43,30.4,0.0,Rainy
2025-05-03,Sydney,41.3,89,1.3,5.08,Windy
2025-05-03,Toronto,21.7,50,26.7,8.6,Sunny
2025-05-03,Berlin,34.5,46,28.6,0.0,Windy
2025-05-03,Mumbai,30.5,84,13.1,10.25,Windy
2025-05-03,Singapore,12.1,88,3.5,1.21,Foggy
2025-05-04,Riyadh,42.7,42,38.6,6.7,Sunny
2025-05-04,Jeddah,32.3,72,11.5,0.0,Rainy
2025-05-04,Dammam,39.3,84,11.2,9.58,Partly Cloudy
2025-05-04,Dubai,36.3,89,29.9,0.35,Foggy
2025-05-04,Doha,28.5,22,9.9,7.14,Cloudy
2025-05-04,Cairo,32.7,40,39.5,9.76,Cloudy
2025-05-04,London,31.5,49,39.8,0.0,Rainy
2025-05-04,New York,29.8,25,35.9,0.0,Sunny
2025-05-04,Tokyo,14.4,78,35.6,0.0,Sunny
2025-05-04,Paris,10.1,34,7.4,5.03,Cloudy
2025-05-04,Sydney,44.6,27,4.7,2.33,Windy
2025-05-04,Toronto,14.3,39,26.5,2.02,Rainy
2025-05-04,Berlin,32.3,27,19.2,8.52,Sunny
2025-05-04,Mumbai,25.4,69,24.7,2.29,Rainy
2025-05-04,Singapore,38.5,77,28.3,3.64,Windy
2025-05-05,Riyadh,10.7,74,20.9,0.12,Cloudy
2025-05-05,Jeddah,17.9,64,30.6,0.0,Stormy
2025-05-05,Dammam,18.3,86,2.6,1.51,Foggy
2025-05-05,Dubai,28.7,31,13.9,0.67,Cloudy
2025-05-05,Doha,13.2,41,3.3,3.57,Rainy
2025-05-05,Cairo,35.7,57,38.6,4.83,Rainy
2025-05-05,London,25.7,95,6.9,0.0,Cloudy
2025-05-05,New York,44.1,67,34.0,0.0,Sunny
2025-05-05,Tokyo,21.7,28,14.1,5.91,Stormy
2025-05-05,Paris,24.5,48,25.3,0.0,Stormy
2025-05-05,Sydney,36.3,74,27.1,10.79,Cloudy
2025-05-05,Toronto,11.1,56,34.5,0.0,Rainy
2025-05-05,Berlin,6.5,75,38.8,0.0,Foggy
2025-05-05,Mumbai,23.4,62,8.6,0.99,Foggy
2025-05-05,Singapore,18.0,94,11.6,4.73,Rainy
2025-05-06,Riyadh,40.8,80,30.0,0.0,Cloudy
2025-05-06,Jeddah,6.8,37,0.4,0.0,Windy
2025-05-06,Dammam,38.4,58,4.0,0.1,Rainy
2025-05-06,Dubai,22.7,56,27.8,0.69,Foggy
2025-05-06,Doha,36.5,44,20.5,3.56,Rainy
2025-05-06,Cairo,44.6,40,15.2,0.0,Cloudy
2025-05-06,London,42.2,47,11.4,0.0,Cloudy
2025-05-06,New York,36.0,35,2.0,3.17,Rainy
2025-05-06,Tokyo,8.8,40,11.6,2.32,Rainy
2025-05-06,Paris,19.1,38,18.1,0.72,Foggy
2025-05-06,Sydney,32.4,37,39.8,0.0,Stormy
2025-05-06,Toronto,20.1,63,9.7,0.0,Sunny
2025-05-06,Berlin,36.5,59,24.5,3.51,Rainy
2025-05-06,Mumbai,27.3,48,0.1,5.62,Partly Cloudy
2025-05-06,Singapore,38.2,45,10.7,6.37,Partly Cloudy
2025-05-07,Riyadh,32.8,71,30.2,3.64,Rainy
2025-05-07,Jeddah,24.2,25,0.8,0.0,Windy
2025-05-07,Dammam,32.8,64,9.1,8.8,Rainy
2025-05-07,Dubai,21.1,21,21.1,2.57,Rainy
2025-05-07,Doha,17.6,95,8.8,0.0,Partly Cloudy
2025-05-07,Cairo,7.3,20,27.8,8.81,Foggy
2025-05-07,London,27.9,53,1.6,0.0,Cloudy
2025-05-07,New York,16.4,89,21.7,0.0,Windy
2025-05-07,Tokyo,44.8,32,7.5,1.3,Partly Cloudy
2025-05-07,Paris,11.1,59,2.7,0.49,Rainy
2025-05-07,Sydney,26.6,36,21.4,9.05,Cloudy
2025-05-07,Toronto,37.6,69,34.9,0.51,Rainy
2025-05-07,Berlin,25.7,52,0.2,0.0,Foggy
2025-05-07,Mumbai,22.5,38,36.7,0.0,Cloudy
2025-05-07,Singapore,34.0,67,3.8,0.0,Partly Cloudy
2025-05-08,Riyadh,31.4,78,16.2,4.51,Windy
2025-05-08,Jeddah,26.1,93,19.4,3.67,Rainy
2025-05-08,Dammam,16.1,22,38.1,0.0,Sunny
2025-05-08,Dubai,9.8,78,18.5,8.82,Rainy
2025-05-08,Doha,33.7,95,27.6,9.42,Cloudy
2025-05-08,Cairo,32.6,25,28.6,0.0,Windy
2025-05-08,London,28.7,43,13.6,0.0,Cloudy
2025-05-08,New York,15.7,70,1.1,2.33,Sunny
2025-05-08,Tokyo,36.3,21,2.3,0.0,Foggy
2025-05-08,Paris,17.5,83,16.5,0.0,Rainy
2025-05-08,Sydney,40.8,80,17.1,0.0,Foggy
2025-05-08,Toronto,33.0,86,8.0,0.0,Rainy
2025-05-08,Berlin,7.4,21,20.5,5.91,Rainy
2025-05-08,Mumbai,15.8,69,13.3,0.72,Foggy
2025-05-08,Singapore,16.9,89,32.4,0.0,Partly Cloudy
2025-05-09,Riyadh,7.9,53,36.8,12.5,Sunny
2025-05-09,Jeddah,30.3,40,3.6,0.0,Sunny
2025-05-09,Dammam,17.9,85,2.1,7.59,Partly Cloudy
2025-05-09,Dubai,35.7,84,11.9,0.0,Stormy
2025-05-09,Doha,22.9,38,35.3,3.78,Partly Cloudy
2025-05-09,Cairo,14.2,32,6.4,6.0,Cloudy
2025-05-09,London,40.8,46,14.7,17.94,Rainy
2025-05-09,New York,25.3,44,20.2,1.89,Windy
2025-05-09,Tokyo,21.2,22,8.1,0.0,Sunny
2025-05-09,Paris,16.6,67,30.6,0.0,Cloudy
2025-05-09,Sydney,25.3,28,19.8,2.28,Windy
2025-05-09,Toronto,33.4,32,2.9,0.0,Partly Cloudy
2025-05-09,Berlin,19.5,48,28.9,0.0,Sunny
2025-05-09,Mumbai,25.6,48,16.3,0.25,Partly Cloudy
2025-05-09,Singapore,28.8,31,25.6,3.16,Cloudy
2025-05-10,Riyadh,17.6,53,38.0,8.11,Partly Cloudy
2025-05-10,Jeddah,7.5,72,27.7,10.82,Sunny
2025-05-10,Dammam,5.0,26,17.1,2.6,Stormy
2025-05-10,Dubai,8.5,51,37.2,9.56,Sunny
2025-05-10,Doha,22.5,22,3.9,0.0,Foggy
2025-05-10,Cairo,6.9,60,2.9,0.0,Foggy
2025-05-10,London,31.7,30,29.6,0.0,Cloudy
2025-05-10,New York,10.0,79,3.6,7.38,Windy
2025-05-10,Tokyo,11.9,91,39.9,0.0,Foggy
2025-05-10,Paris,32.0,81,27.1,0.0,Rainy
2025-05-10,Sydney,34.9,82,29.5,0.77,Partly Cloudy
2025-05-10,Toronto,25.6,48,16.5,0.0,Foggy
2025-05-10,Berlin,11.4,45,13.0,0.0,Windy
2025-05-10,Mumbai,9.6,40,34.2,0.0,Rainy
2025-05-10,Singapore,20.4,92,13.5,0.0,Windy
2025-05-11,Riyadh,28.5,85,7.6,3.98,Sunny
2025-05-11,Jeddah,44.1,31,19.3,0.0,Sunny
2025-05-11,Dammam,32.2,87,1.4,12.32,Stormy
2025-05-11,Dubai,22.6,85,16.2,0.0,Foggy
2025-05-11,Doha,33.0,51,13.7,0.0,Rainy
2025-05-11,Cairo,21.6,76,30.8,7.48,Windy
2025-05-11,London,33.1,22,12.7,0.0,Cloudy
2025-05-11,New York,34.3,81,32.9,5.22,Windy
2025-05-11,Tokyo,8.9,24,12.8,2.11,Foggy
2025-05-11,Paris,30.6,91,11.1,0.0,Foggy
2025-05-11,Sydney,25.8,34,14.0,0.0,Cloudy
2025-05-11,Toronto,44.4,23,22.5,2.56,Stormy
2025-05-11,Berlin,9.5,80,20.5,0.0,Windy
2025-05-11,Mumbai,8.2,88,28.6,3.1,Foggy
2025-05-11,Singapore,29.7,32,6.9,0.0,Foggy
2025-05-12,Riyadh,41.8,40,30.9,0.13,Sunny
2025-05-12,Jeddah,12.0,54,28.8,0.0,Foggy
2025-05-12,Dammam,22.8,94,3.4,5.15,Foggy
2025-05-12,Dubai,18.7,26,2.8,14.43,Foggy
2025-05-12,Doha,21.7,37,19.9,0.0,Stormy
2025-05-12,Cairo,28.3,48,34.0,1.92,Windy
2025-05-12,London,11.4,52,38.8,0.0,Windy
2025-05-12,New York,32.6,32,8.5,3.46,Sunny
2025-05-12,Tokyo,9.3,91,5.9,10.1,Windy
2025-05-12,Paris,16.1,27,0.5,0.0,Foggy
2025-05-12,Sydney,6.0,56,22.7,10.13,Windy
2025-05-12,Toronto,8.3,37,33.1,0.0,Windy
2025-05-12,Berlin,11.0,32,30.3,0.0,Cloudy
2025-05-12,Mumbai,38.3,90,9.5,2.73,Partly Cloudy
2025-05-12,Singapore,20.0,90,17.1,0.0,Windy
2025-05-13,Riyadh,41.4,43,18.7,5.28,Stormy
2025-05-13,Jeddah,7.5,45,29.7,3.24,Stormy
2025-05-13,Dammam,21.7,29,11.7,4.02,Rainy
2025-05-13,Dubai,15.2,53,12.0,0.0,Sunny
2025-05-13,Doha,9.5,92,9.2,0.0,Windy
2025-05-13,Cairo,44.6,82,12.0,0.0,Foggy
2025-05-13,London,13.1,36,12.7,0.0,Cloudy
2025-05-13,New York,29.0,37,16.2,0.0,Rainy
2025-05-13,Tokyo,11.5,84,3.1,0.0,Stormy
2025-05-13,Paris,15.8,95,19.4,0.0,Cloudy
2025-05-13,Sydney,28.1,58,0.3,0.0,Foggy
2025-05-13,Toronto,17.6,44,12.2,1.23,Windy
2025-05-13,Berlin,33.2,28,15.1,0.0,Foggy
2025-05-13,Mumbai,32.2,82,16.9,0.0,Foggy
